intern_id,attendance,punctuality,sprint_completion,task_quality,deadline_met,communication,collaboration,initiative_score,work_quality,productivity,performance_score,performance
RX2716,100.0,100,66.66666666666666,87.1,59.37,100.0,90.0,100.0,73.235,83.33333333333333,78.00399999999999,high
RX2717,34.77,100,14.285714285714285,78.73,94.33,17.647058823529413,15.882352941176473,25.0,86.53,19.642857142857142,53.724714285714285,low
RX2718,58.75,100,66.66666666666666,59.177902141957155,91.08,66.66666666666666,59.99999999999999,64.28571428571429,75.12895107097857,65.47619047619048,67.71937064258714,high
RX2719,85.35,100,80.0,68.24,73.93,76.47058823529412,68.82352941176471,83.33333333333334,71.08500000000001,81.66666666666667,76.328,high
RX2720,37.04,100,40.0,59.177902141957155,80.68,31.57894736842105,28.421052631578945,10.0,69.92895107097858,25.0,53.297370642587154,low
RX2721,53.4,0,25.0,51.26,50.78,11.76470588235294,10.588235294117647,37.5,51.019999999999996,31.25,43.714,low
RX2722,90.42,0,83.33333333333334,59.177902141957155,52.67,89.47368421052632,80.52631578947368,64.28571428571429,55.923951070978575,73.80952380952382,71.37137064258715,medium
RX2723,48.63,0,75.0,59.177902141957155,74.54,58.333333333333336,52.5,61.53846153846154,66.85895107097858,68.26923076923077,64.88737064258714,medium
RX2724,64.5466429020759,100,100.0,61.29,70.29,91.30434782608695,82.17391304347827,80.0,65.79,90.0,75.35432858041519,high
RX2725,100.0,100,100.0,42.1,47.4,64.70588235294117,58.23529411764706,100.0,44.75,100.0,72.11,high
RX2726,52.95,100,85.71428571428571,72.9,36.6,54.54545454545454,49.090909090909086,50.0,54.75,67.85714285714286,65.49428571428571,medium
RX2727,64.19,0,20.0,100.0,74.41,4.545454545454546,4.090909090909092,28.57142857142857,87.205,24.285714285714285,63.72,low
RX2728,59.76,100,85.71428571428571,0.0,41.54,75.0,67.5,75.0,20.77,80.35714285714286,45.97428571428571,medium
RX2729,93.09,100,100.0,53.33,89.89,75.0,67.5,66.66666666666666,71.61,83.33333333333333,82.595,high
RX2730,89.15,100,80.0,36.21,61.29,75.0,67.5,63.63636363636363,48.75,71.81818181818181,64.95100000000001,medium
RX2731,67.32,0,100.0,42.91,39.53,100.0,90.0,70.0,41.22,85.0,64.243,high
RX2732,73.27,100,40.0,54.14,22.88,5.88235294117647,5.294117647058823,12.5,38.51,26.25,47.471999999999994,low
RX2733,64.5466429020759,100,100.0,68.59,75.51,100.0,90.0,100.0,72.05000000000001,100.0,78.58832858041518,high
RX2734,95.06,100,60.0,54.0,95.42,93.75,84.375,70.0,74.71000000000001,65.0,72.296,medium
RX2735,31.96,100,75.0,77.69,83.25,93.75,84.375,45.45454545454545,80.47,60.22727272727273,68.849,medium
RX2736,70.25,100,83.33333333333334,80.27,65.32,78.26086956521739,70.43478260869566,91.66666666666666,72.79499999999999,87.5,76.19500000000001,high
RX2737,0.13,100,40.0,27.23,48.96,63.1578947368421,56.84210526315789,28.57142857142857,38.095,34.285714285714285,29.987000000000002,low
RX2738,72.88,100,75.0,30.28,53.43,72.22222222222221,65.0,75.0,41.855000000000004,75.0,56.846,medium
RX2739,38.82,100,50.0,63.59,25.55,61.904761904761905,55.714285714285715,75.0,44.57,62.5,46.951,medium
RX2740,29.75,100,60.0,77.29,100.0,68.18181818181817,61.36363636363636,66.66666666666666,88.64500000000001,63.33333333333333,67.137,medium
RX2741,68.65,0,80.0,93.53,40.0,87.5,78.75,81.81818181818183,66.765,80.9090909090909,73.789,high
RX2742,12.59,0,25.0,0.0,65.68,52.38095238095239,47.142857142857146,55.55555555555556,32.84,40.27777777777778,23.154000000000003,low
RX2743,57.36,0,85.71428571428571,45.72,100.0,77.27272727272727,69.54545454545455,90.9090909090909,72.86,88.3116883116883,70.90228571428571,medium
RX2744,0.0,100,50.0,74.0,53.59,12.5,11.25,40.0,63.795,45.0,47.918000000000006,low
RX2745,64.5466429020759,0,66.66666666666666,68.78,94.92,78.26086956521739,70.43478260869566,100.0,81.85,83.33333333333333,72.52732858041519,high
RX2746,100.0,100,83.33333333333334,71.5,90.22,64.70588235294117,58.23529411764706,69.23076923076923,80.86,76.28205128205128,84.494,high
RX2747,82.82,100,80.0,77.38,94.92,100.0,90.0,85.71428571428571,86.15,82.85714285714286,82.762,high
RX2748,62.76,100,100.0,83.59,68.98,73.91304347826086,66.52173913043478,63.63636363636363,76.285,81.81818181818181,81.42500000000001,high
RX2749,84.07,100,83.33333333333334,91.29,66.06,47.368421052631575,42.63157894736842,50.0,78.67500000000001,66.66666666666667,82.41300000000001,medium
RX2750,48.29,100,80.0,37.76,78.34,66.66666666666666,59.99999999999999,46.15384615384615,58.05,63.07692307692308,60.654,medium
RX2751,64.5466429020759,100,50.0,92.83,57.89,77.27272727272727,69.54545454545455,78.57142857142857,75.36,64.28571428571428,67.33632858041518,medium
RX2752,48.11,0,40.0,59.63,53.1,8.695652173913043,7.826086956521739,41.66666666666667,56.365,40.833333333333336,50.131,low
RX2753,51.83,100,33.33333333333333,100.0,60.23,63.1578947368421,56.84210526315789,60.0,80.115,46.666666666666664,62.412,low
RX2754,28.11,100,75.0,0.0,49.85,85.0,76.5,64.28571428571429,24.925,69.64285714285714,38.092,medium
RX2755,8.48,0,42.857142857142854,60.77,100.0,85.71428571428571,77.14285714285714,72.72727272727273,80.385,57.79220779220779,52.784142857142854,medium
RX2756,49.83,100,25.0,44.11,82.19,12.5,11.25,50.0,63.15,37.5,47.13699999999999,low
RX2757,83.87,0,50.0,67.97,42.66,65.21739130434783,58.69565217391305,75.0,55.315,62.5,60.697,medium
RX2758,91.6,100,60.0,73.44,55.48,62.5,56.25,75.0,64.46,67.5,69.44800000000001,medium
RX2759,80.71,100,60.0,64.67,62.01,83.33333333333334,75.00000000000001,100.0,63.34,80.0,65.945,high
RX2760,79.73,0,100.0,77.66,73.25,93.75,84.375,78.57142857142857,75.455,89.28571428571428,83.894,high
RX2761,74.92,0,40.0,0.0,100.0,63.1578947368421,56.84210526315789,58.333333333333336,50.0,49.16666666666667,46.984,low
RX2762,58.88,100,28.57142857142857,42.06,41.13,15.0,13.5,22.22222222222222,41.595,25.396825396825395,41.191428571428574,low
RX2763,58.89,0,20.0,26.25,82.18,18.181818181818183,16.363636363636367,22.22222222222222,54.215,21.11111111111111,42.089000000000006,low
RX2764,64.5466429020759,0,100.0,74.09,100.0,70.58823529411765,63.52941176470589,62.5,87.045,81.25,85.13632858041518,high
RX2765,64.16,100,57.14285714285714,13.62,20.53,64.70588235294117,58.23529411764706,50.0,17.075,53.57142857142857,38.16685714285714,medium
RX2766,82.21,0,71.42857142857143,71.63,32.35,58.82352941176471,52.94117647058824,66.66666666666666,51.989999999999995,69.04761904761904,65.82957142857143,medium
RX2767,33.24,0,16.666666666666664,38.61,73.18,9.090909090909092,8.181818181818183,28.57142857142857,55.895,22.619047619047617,37.867000000000004,low
RX2768,84.75,0,25.0,26.2,60.28,40.0,36.0,14.285714285714285,43.24,19.642857142857142,44.366,low
RX2769,97.04,0,60.0,38.22,80.63,59.09090909090909,53.18181818181819,50.0,59.425,55.0,65.0,medium
RX2770,60.07,0,25.0,38.46,22.29,27.77777777777778,25.0,21.428571428571427,30.375,23.214285714285715,35.510000000000005,low
RX2771,62.64,100,83.33333333333334,52.75,54.2,57.14285714285714,51.42857142857142,78.57142857142857,53.475,80.95238095238096,64.19300000000001,medium
RX2772,96.03,100,100.0,100.0,86.63,73.91304347826086,66.52173913043478,100.0,93.315,100.0,96.532,high
RX2773,70.49,100,100.0,42.59,100.0,78.94736842105263,71.05263157894737,72.72727272727273,71.295,86.36363636363637,76.875,high
RX2774,100.0,100,66.66666666666666,100.0,68.33,88.88888888888889,80.0,90.0,84.16499999999999,78.33333333333333,83.666,high
RX2775,50.55,0,60.0,80.72,52.33,88.23529411764706,79.41176470588235,58.333333333333336,66.525,59.16666666666667,62.791999999999994,medium
RX2776,62.03,100,80.0,100.0,100.0,75.0,67.5,61.53846153846154,100.0,70.76923076923077,86.406,medium
RX2777,64.5466429020759,0,40.0,100.0,33.95,13.636363636363635,12.272727272727272,35.714285714285715,66.975,37.85714285714286,61.699328580415184,low
RX2778,50.48,100,57.14285714285714,29.44,55.05,65.0,58.5,84.61538461538461,42.245,70.87912087912088,47.08085714285714,medium
RX2779,59.02,0,42.857142857142854,0.0,23.5,31.818181818181817,28.636363636363637,18.181818181818183,11.75,30.519480519480517,29.36114285714286,low
RX2780,88.74,100,100.0,65.05,70.99,75.0,67.5,76.92307692307693,68.02,88.46153846153847,81.461,high
RX2781,100.0,100,57.14285714285714,100.0,83.64,68.42105263157895,61.578947368421055,88.88888888888889,91.82,73.01587301587301,83.87085714285715,high
RX2782,60.64,0,85.71428571428571,0.0,64.02,82.6086956521739,74.34782608695652,54.54545454545454,32.01,70.12987012987013,50.64628571428571,medium
RX2783,53.68,100,40.0,63.95,5.99,94.73684210526315,85.26315789473684,88.88888888888889,34.97,64.44444444444444,43.119,medium
RX2784,66.48,100,80.0,14.63,22.42,68.75,61.875,78.57142857142857,18.525000000000002,79.28571428571428,46.169,medium
RX2785,98.46,100,80.0,45.41,74.22,80.95238095238095,72.85714285714286,70.0,59.815,75.0,72.15899999999999,high
RX2786,77.25,100,71.42857142857143,81.09,86.89,95.0,85.5,70.0,83.99000000000001,70.71428571428572,78.58357142857143,high
RX2787,82.31,100,83.33333333333334,18.27,81.29,83.33333333333334,75.00000000000001,58.333333333333336,49.78,70.83333333333334,63.20100000000001,medium
RX2788,74.32,100,100.0,84.0,74.44,100.0,90.0,88.88888888888889,79.22,94.44444444444444,84.95200000000001,high
RX2789,79.74,100,100.0,100.0,57.94,100.0,90.0,90.9090909090909,78.97,95.45454545454545,87.536,high
RX2790,37.81,0,50.0,100.0,25.91,68.42105263157895,61.578947368421055,44.44444444444444,62.955,47.22222222222222,57.744,medium
RX2791,72.48,100,42.857142857142854,39.89,78.26,77.77777777777779,70.00000000000001,50.0,59.075,46.42857142857143,54.97214285714286,medium
RX2792,76.63,0,71.42857142857143,50.68,63.85,95.65217391304348,86.08695652173914,100.0,57.265,85.71428571428572,64.72857142857143,high
RX2793,55.4,100,100.0,73.28,65.47,70.58823529411765,63.52941176470589,90.0,69.375,95.0,76.158,high
RX2794,27.97,100,20.0,34.73,64.43,4.761904761904762,4.285714285714286,55.55555555555556,49.58,37.77777777777778,34.899,low
RX2795,20.19,0,83.33333333333334,56.52,38.76,95.23809523809523,85.71428571428571,87.5,47.64,85.41666666666667,53.74600000000001,medium
RX2796,18.19,100,20.0,26.56,36.88,5.0,4.5,9.090909090909092,31.72,14.545454545454547,24.982000000000003,low
RX2797,36.19,0,20.0,37.82,45.5,13.636363636363635,12.272727272727272,57.14285714285714,41.66,38.57142857142857,33.684,low
RX2798,100.0,100,42.857142857142854,35.82,49.37,30.0,27.0,50.0,42.595,46.42857142857143,53.47714285714286,low
RX2799,92.81,100,66.66666666666666,71.1,21.44,80.95238095238095,72.85714285714286,91.66666666666666,46.269999999999996,79.16666666666666,64.17999999999999,high
RX2800,80.97,100,66.66666666666666,91.66,98.91,57.14285714285714,51.42857142857142,58.333333333333336,95.285,62.5,83.47399999999999,medium
RX2801,55.01,0,50.0,86.39,68.15,63.63636363636363,57.27272727272727,38.46153846153847,77.27000000000001,44.23076923076923,65.549,low
RX2802,100.0,100,75.0,43.38,99.26,66.66666666666666,59.99999999999999,71.42857142857143,71.32000000000001,73.21428571428572,75.36600000000001,high
RX2803,22.49,100,60.0,92.15,100.0,66.66666666666666,59.99999999999999,70.0,96.075,65.0,70.143,medium
RX2804,83.42,0,42.857142857142854,60.76,70.56,68.75,61.875,72.72727272727273,65.66,57.79220779220779,61.88114285714286,medium
RX2805,100.0,0,50.0,27.36,53.05,86.36363636363636,77.72727272727272,85.71428571428571,40.205,67.85714285714286,53.818,medium
RX2806,64.5466429020759,0,25.0,0.0,76.04,40.0,36.0,53.84615384615385,38.02,39.42307692307692,35.61732858041518,low
RX2807,50.73,100,50.0,46.39,96.12,63.1578947368421,56.84210526315789,72.72727272727273,71.255,61.36363636363637,58.287000000000006,medium
RX2808,88.96,100,60.0,44.57,67.73,80.95238095238095,72.85714285714286,71.42857142857143,56.150000000000006,65.71428571428572,62.709,high
RX2809,51.92,0,57.14285714285714,56.6,56.29,90.0,81.0,70.0,56.445,63.57142857142857,55.764857142857146,medium
RX2810,22.15,100,14.285714285714285,71.43,51.01,35.0,31.5,33.33333333333333,61.22,23.809523809523807,40.346714285714285,low
RX2811,100.0,0,42.857142857142854,11.47,77.1,27.27272727272727,24.545454545454543,28.57142857142857,44.285,35.71428571428571,51.71814285714286,low
RX2812,81.58,0,75.0,58.93,99.18,85.0,76.5,54.54545454545454,79.055,64.77272727272727,76.331,medium
RX2813,64.98,100,33.33333333333333,27.7,85.3,42.10526315789473,37.89473684210526,16.666666666666664,56.5,24.999999999999996,48.36599999999999,low
RX2814,52.63,0,40.0,100.0,7.24,89.47368421052632,80.52631578947368,87.5,53.62,63.75,53.974000000000004,medium
RX2815,27.35,0,42.857142857142854,26.49,9.59,62.5,56.25,80.0,18.04,61.42857142857143,28.192142857142855,medium
RX2816,54.85,0,33.33333333333333,69.56,81.79,10.0,9.0,42.857142857142854,75.67500000000001,38.09523809523809,58.196,low
RX2817,87.96,100,100.0,85.21,78.41,68.18181818181817,61.36363636363636,100.0,81.81,100.0,88.837,high
RX2818,100.0,100,85.71428571428571,88.61,100.0,94.73684210526315,85.26315789473684,100.0,94.305,92.85714285714286,92.2972857142857,high
RX2819,75.19,100,75.0,25.0,89.47,83.33333333333334,75.00000000000001,58.333333333333336,57.235,66.66666666666667,62.932,medium
RX2820,81.1,0,85.71428571428571,59.177902141957155,50.88,76.19047619047619,68.57142857142857,90.0,55.02895107097858,87.85714285714286,69.86365635687287,high
RX2821,79.39,100,75.0,76.74,87.84,86.36363636363636,77.72727272727272,75.0,82.28999999999999,75.0,78.968,high
RX2822,53.14,100,71.42857142857143,58.14,83.62,93.33333333333333,84.0,70.0,70.88,70.71428571428572,66.22257142857143,high
RX2823,54.11,100,50.0,37.18,73.62,83.33333333333334,75.00000000000001,76.92307692307693,55.400000000000006,63.46153846153847,51.7,medium
RX2824,41.23,100,25.0,2.5,47.92,61.111111111111114,55.00000000000001,37.5,25.21,31.25,26.080000000000005,low
RX2825,88.67,100,100.0,60.62,100.0,70.0,63.0,91.66666666666666,80.31,95.83333333333333,85.92000000000002,high
RX2826,46.15,0,75.0,57.8,66.3,90.9090909090909,81.81818181818181,87.5,62.05,81.25,62.33,medium
RX2827,83.4,100,100.0,59.177902141957155,85.98,93.33333333333333,84.0,84.61538461538461,72.57895107097858,92.3076923076923,81.62937064258715,high
RX2828,59.24,0,50.0,72.6,4.89,57.14285714285714,51.42857142857142,70.0,38.745,60.0,49.606,medium
RX2829,15.74,0,25.0,0.0,100.0,26.08695652173913,23.478260869565215,25.0,50.0,25.0,30.648,low
RX2830,68.37,0,40.0,87.23,73.82,71.42857142857143,64.28571428571429,88.88888888888889,80.525,64.44444444444444,66.607,medium
RX2831,64.5466429020759,100,33.33333333333333,10.45,46.36,6.25,5.625,44.44444444444444,28.405,38.888888888888886,35.316328580415174,low
RX2832,100.0,100,100.0,53.13,85.75,68.18181818181817,61.36363636363636,62.5,69.44,81.25,83.089,high
RX2833,68.05,0,83.33333333333334,55.54,73.74,95.23809523809523,85.71428571428571,76.92307692307693,64.64,80.12820512820514,70.02000000000001,medium
RX2834,65.18,100,75.0,48.44,61.42,62.5,56.25,44.44444444444444,54.93,59.72222222222222,62.352,medium
RX2835,48.63,0,40.0,91.66,52.3,46.666666666666664,42.0,87.5,71.97999999999999,63.75,59.684,medium
RX2836,66.95,0,50.0,100.0,7.69,52.94117647058824,47.64705882352941,57.14285714285714,53.845,53.57142857142857,59.928,low
RX2837,100.0,0,20.0,50.22,5.72,42.10526315789473,37.89473684210526,50.0,27.97,35.0,42.209999999999994,low
RX2838,57.61,100,100.0,75.79,70.42,77.27272727272727,69.54545454545455,100.0,73.105,100.0,78.343,high
RX2839,69.33,0,57.14285714285714,88.71,28.42,47.368421052631575,42.63157894736842,91.66666666666666,58.565,74.4047619047619,63.305857142857135,medium
RX2840,9.32,100,33.33333333333333,12.61,69.49,63.1578947368421,56.84210526315789,55.55555555555556,41.05,44.44444444444444,29.544999999999998,low
RX2841,55.41,0,50.0,65.44,61.58,90.9090909090909,81.81818181818181,46.15384615384615,63.51,48.07692307692308,58.03,medium
RX2842,56.5,100,80.0,68.05,100.0,90.9090909090909,81.81818181818181,78.57142857142857,84.025,79.28571428571428,75.71499999999999,medium
RX2843,57.37,0,71.42857142857143,42.1,89.74,59.09090909090909,53.18181818181819,70.0,65.92,70.71428571428572,63.48057142857142,medium
RX2844,50.67,100,28.57142857142857,69.7,49.93,50.0,45.0,61.53846153846154,59.815,45.05494505494505,49.60142857142857,low
RX2845,23.64,0,20.0,24.22,84.14,33.33333333333333,29.999999999999996,44.44444444444444,54.18,32.22222222222222,34.821999999999996,low
RX2846,82.8,100,85.71428571428571,75.86,97.26,66.66666666666666,59.99999999999999,76.92307692307693,86.56,81.31868131868131,84.48428571428572,high
RX2847,42.87,0,50.0,71.34,24.83,77.27272727272727,69.54545454545455,66.66666666666666,48.085,58.33333333333333,49.942,medium
RX2848,100.0,100,83.33333333333334,29.24,77.64,54.54545454545454,49.090909090909086,50.0,53.44,66.66666666666667,69.30000000000001,medium
RX2849,86.88,100,100.0,6.69,54.2,95.23809523809523,85.71428571428571,100.0,30.445,100.0,60.223,high
RX2850,44.08,100,60.0,20.59,83.36,50.0,45.0,45.45454545454545,51.975,52.72727272727273,49.665000000000006,medium
RX2851,64.68,100,83.33333333333334,54.16,100.0,87.5,78.75,92.85714285714286,77.08,88.0952380952381,74.18400000000001,high
RX2852,80.75,0,75.0,100.0,77.89,75.0,67.5,76.92307692307693,88.945,75.96153846153847,84.22800000000001,high
RX2853,45.88,100,50.0,57.95,64.97,56.25,50.625,75.0,61.46,62.5,54.55500000000001,medium
RX2854,33.7,0,16.666666666666664,59.177902141957155,36.04,47.368421052631575,42.63157894736842,44.44444444444444,47.60895107097858,30.555555555555554,36.70137064258715,low
RX2855,43.68,0,25.0,66.13,82.63,38.88888888888889,35.00000000000001,16.666666666666664,74.38,20.833333333333332,52.601,low
RX2856,26.02,0,33.33333333333333,82.89,11.36,13.333333333333334,12.0,7.142857142857142,47.125,20.238095238095234,42.342999999999996,low
RX2857,83.51,100,100.0,100.0,78.07,77.77777777777779,70.00000000000001,70.0,89.035,85.0,92.316,high
RX2858,37.25,0,25.0,49.63,14.76,60.0,54.0,53.84615384615385,32.195,39.42307692307692,32.791000000000004,low
RX2859,28.63,0,75.0,77.5,42.46,50.0,45.0,88.88888888888889,59.980000000000004,81.94444444444444,59.968,medium
RX2860,81.4,100,80.0,72.68,14.8,47.61904761904761,42.857142857142854,50.0,43.74,65.0,65.04400000000001,medium
RX2861,99.37,0,40.0,82.61,52.74,68.18181818181817,61.36363636363636,80.0,67.675,60.0,67.20500000000001,medium
RX2862,58.37,100,57.14285714285714,73.26,80.12,70.58823529411765,63.52941176470589,83.33333333333334,76.69,70.23809523809524,66.81885714285715,high
RX2863,64.5466429020759,100,60.0,85.43,66.13,66.66666666666666,59.99999999999999,61.53846153846154,75.78,60.769230769230774,69.76432858041518,medium
RX2864,26.28,100,40.0,0.0,19.24,50.0,45.0,30.76923076923077,9.62,35.38461538461539,21.104,low
RX2865,100.0,100,60.0,30.52,69.7,78.94736842105263,71.05263157894737,77.77777777777779,50.11,68.88888888888889,61.096000000000004,high
RX2866,89.28,100,25.0,28.03,12.46,29.166666666666668,26.25,44.44444444444444,20.245,34.72222222222222,36.257000000000005,low
RX2867,5.45,100,83.33333333333334,74.68,100.0,84.21052631578947,75.78947368421052,81.81818181818183,87.34,82.57575757575759,68.494,high
RX2868,33.0,100,50.0,67.02,47.87,9.090909090909092,8.181818181818183,50.0,57.44499999999999,50.0,51.279999999999994,low
RX2869,89.47,100,66.66666666666666,57.86,51.1,88.88888888888889,80.0,76.92307692307693,54.480000000000004,71.7948717948718,65.472,high
RX2870,96.11,100,85.71428571428571,72.94,62.83,95.0,85.5,84.61538461538461,67.88499999999999,85.16483516483515,79.38428571428571,high
RX2871,90.01,100,66.66666666666666,29.76,49.95,75.0,67.5,92.85714285714286,39.855000000000004,79.76190476190476,56.92,medium
RX2872,83.97,100,80.0,71.61,59.63,80.0,72.0,75.0,65.62,77.5,74.203,high
RX2873,86.27,0,83.33333333333334,60.01,50.99,72.72727272727273,65.45454545454547,72.72727272727273,55.5,78.03030303030303,70.455,high
RX2874,60.79,0,100.0,72.72,70.06,100.0,90.0,66.66666666666666,71.39,83.33333333333333,77.986,high
RX2875,78.37,0,71.42857142857143,83.45,79.64,82.35294117647058,74.11764705882352,61.53846153846154,81.545,66.48351648351648,78.06557142857143,medium
RX2876,46.26,100,50.0,75.43,96.58,58.82352941176471,52.94117647058824,50.0,86.005,50.0,66.197,medium
RX2877,61.82,0,60.0,50.32,42.57,47.05882352941176,42.35294117647059,90.0,46.445,75.0,53.974000000000004,medium
RX2878,64.5466429020759,0,57.14285714285714,44.81,21.82,72.22222222222221,65.0,69.23076923076923,33.315,63.18681318681318,47.85918572327232,medium
RX2879,62.77,100,25.0,75.63,0.0,21.052631578947366,18.94736842105263,10.0,37.815,17.5,42.742999999999995,low
RX2880,25.05,100,50.0,19.78,9.83,26.08695652173913,23.478260869565215,55.55555555555556,14.805,52.77777777777778,27.910000000000004,low
RX2881,0.0,0,25.0,61.99,44.09,4.166666666666666,3.7499999999999996,25.0,53.040000000000006,25.0,34.915000000000006,low
RX2882,45.72,0,16.666666666666664,69.48,37.72,31.818181818181817,28.636363636363637,40.0,53.6,28.333333333333332,42.532000000000004,low
RX2883,100.0,0,83.33333333333334,96.46,87.29,88.23529411764706,79.41176470588235,100.0,91.875,91.66666666666667,91.396,high
RX2884,34.69,100,50.0,32.11,95.02,50.0,45.0,45.45454545454545,63.565,47.72727272727273,50.575,medium
RX2885,83.99,100,66.66666666666666,51.77,82.28,68.18181818181817,61.36363636363636,66.66666666666666,67.025,66.66666666666666,68.785,high
RX2886,74.57,0,50.0,61.28,66.27,23.52941176470588,21.176470588235293,9.090909090909092,63.775,29.545454545454547,61.552,low
RX2887,66.51,100,83.33333333333334,39.25,53.52,55.00000000000001,49.50000000000001,62.5,46.385000000000005,72.91666666666667,60.781000000000006,medium
RX2888,100.0,0,60.0,46.8,55.53,100.0,90.0,100.0,51.165,80.0,63.146,high
RX2889,80.87,100,80.0,55.08,57.68,72.22222222222221,65.0,80.0,56.379999999999995,80.0,68.23400000000001,medium
RX2890,54.06,100,25.0,100.0,61.1,11.76470588235294,10.588235294117647,16.666666666666664,80.55,20.833333333333332,60.532,low
RX2891,81.55,100,50.0,42.22,68.75,54.54545454545454,49.090909090909086,45.45454545454545,55.485,47.72727272727273,57.726,medium
RX2892,63.82,0,80.0,50.88,100.0,66.66666666666666,59.99999999999999,60.0,75.44,70.0,72.02799999999999,medium
RX2893,78.09,0,100.0,100.0,59.58,90.47619047619048,81.42857142857143,90.0,79.78999999999999,95.0,87.53399999999999,high
RX2894,63.88,100,50.0,93.76,73.93,85.71428571428571,77.14285714285714,69.23076923076923,83.845,59.61538461538461,70.69,medium
RX2895,83.53,100,100.0,82.59,97.52,95.0,85.5,75.0,90.055,87.5,90.98700000000001,high
RX2896,92.23,100,100.0,67.69,83.6,95.23809523809523,85.71428571428571,71.42857142857143,75.645,85.71428571428572,85.473,high
RX2897,50.57,100,60.0,61.43,97.95,77.27272727272727,69.54545454545455,61.53846153846154,79.69,60.769230769230774,66.13300000000001,medium
RX2898,76.41,0,80.0,64.54,67.17,88.88888888888889,80.0,83.33333333333334,65.855,81.66666666666667,72.078,high
RX2899,13.03,100,75.0,54.93,77.18,59.09090909090909,53.18181818181819,44.44444444444444,66.055,59.72222222222222,57.021,medium
RX2900,67.45,0,66.66666666666666,100.0,35.54,87.5,78.75,87.5,67.77,77.08333333333333,70.59800000000001,high
RX2901,64.83,0,80.0,47.52,40.12,86.66666666666667,78.0,70.0,43.82,75.0,59.246,medium
RX2902,69.36,100,40.0,59.177902141957155,0.0,68.18181818181817,61.36363636363636,50.0,29.588951070978577,45.0,43.62537064258714,medium
RX2903,87.53,100,57.14285714285714,6.98,0.0,95.45454545454545,85.9090909090909,69.23076923076923,3.49,63.18681318681318,36.74285714285715,medium
RX2904,77.12,0,80.0,57.17,100.0,57.89473684210527,52.10526315789474,83.33333333333334,78.58500000000001,81.66666666666667,76.575,medium
RX2905,100.0,100,100.0,100.0,67.28,95.65217391304348,86.08695652173914,100.0,83.64,100.0,93.456,high
RX2906,42.95,100,40.0,76.68,100.0,64.70588235294117,58.23529411764706,61.53846153846154,88.34,50.769230769230774,63.59400000000001,medium
RX2907,48.44,0,20.0,83.68,52.78,9.523809523809524,8.571428571428571,21.428571428571427,68.23,20.714285714285715,51.348000000000006,low
RX2908,100.0,100,50.0,28.14,84.6,62.5,56.25,45.45454545454545,56.37,47.72727272727273,60.361999999999995,medium
RX2909,92.62,0,71.42857142857143,66.81,52.24,46.666666666666664,42.0,50.0,59.525000000000006,60.714285714285715,70.44357142857143,medium
RX2910,100.0,100,80.0,44.25,55.18,80.0,72.0,84.61538461538461,49.715,82.3076923076923,68.311,high
RX2911,92.57,100,57.14285714285714,77.41,56.54,95.65217391304348,86.08695652173914,91.66666666666666,66.975,74.4047619047619,70.18785714285714,medium
RX2912,86.98,0,14.285714285714285,42.81,57.88,35.294117647058826,31.764705882352946,7.142857142857142,50.345,10.714285714285714,46.10071428571429,low
RX2913,52.75,100,40.0,54.17,63.68,87.5,78.75,81.81818181818183,58.925,60.909090909090914,51.537000000000006,medium
RX2914,64.5466429020759,100,75.0,58.57,45.81,76.19047619047619,68.57142857142857,84.61538461538461,52.19,79.8076923076923,62.14232858041518,high
RX2915,52.77,0,14.285714285714285,24.81,57.51,25.0,22.5,55.55555555555556,41.16,34.920634920634924,33.78471428571429,low
RX2916,54.03,0,75.0,69.83,57.53,47.61904761904761,42.857142857142854,46.15384615384615,63.68,60.57692307692308,65.761,medium
RX2917,81.64,0,60.0,60.82,70.22,86.66666666666667,78.0,100.0,65.52,80.0,66.618,high
RX2918,64.13,0,16.666666666666664,100.0,78.93,55.55555555555556,50.0,50.0,89.465,33.33333333333333,63.612,low
RX2919,83.0,100,50.0,79.43,54.72,91.66666666666666,82.5,76.92307692307693,67.075,63.46153846153847,66.373,high
RX2920,89.02,0,25.0,59.177902141957155,87.56,18.75,16.875,11.11111111111111,73.36895107097858,18.055555555555557,60.569370642587145,low
RX2921,98.94,100,60.0,49.85,63.93,87.5,78.75,92.3076923076923,56.89,76.15384615384616,65.529,high
RX2922,32.15,0,50.0,38.09,56.46,66.66666666666666,59.99999999999999,66.66666666666666,47.275000000000006,58.33333333333333,44.149,medium
RX2923,36.7,0,14.285714285714285,0.0,82.69,54.54545454545454,49.090909090909086,60.0,41.345,37.14285714285714,28.163714285714285,low
RX2924,64.5466429020759,100,50.0,79.2,72.34,95.83333333333334,86.25000000000001,84.61538461538461,75.77000000000001,67.3076923076923,66.13732858041519,medium
RX2925,100.0,100,83.33333333333334,71.23,99.62,82.35294117647058,74.11764705882352,100.0,85.42500000000001,91.66666666666667,86.293,high
RX2926,88.84,100,60.0,58.33,77.0,93.33333333333333,84.0,100.0,67.66499999999999,80.0,68.667,high
RX2927,23.18,100,14.285714285714285,48.56,80.07,27.77777777777778,25.0,61.53846153846154,64.315,37.91208791208791,39.50371428571429,low
RX2928,54.27,0,80.0,59.177902141957155,74.34,94.73684210526315,85.26315789473684,75.0,66.75895107097858,77.5,67.47537064258715,medium
